"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Title 2","Title 2 Length","Title 2 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","Clicks","Impressions","CTR","Position","URL Encoded Address","Crawl Timestamp"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/07/choice-2692575_1920.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/07/choice-2692575_1920.jpg","2022-11-17 09:50:46"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/07/pexels-photo-541520.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/07/pexels-photo-541520.jpeg","2022-11-17 09:50:47"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/07/experience.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/07/experience.jpeg","2022-11-17 09:50:48"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/07/reference01.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/07/reference01.jpg","2022-11-17 09:50:50"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/key-2114302_1920.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/key-2114302_1920.jpg","2022-11-17 09:50:50"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/07/balance-book2.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/07/balance-book2.jpg","2022-11-17 09:50:50"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Light-Chiropractic-content-16-1024x683-1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Light-Chiropractic-content-16-1024x683-1.jpg","2022-11-17 09:50:52"
"https://www.lightchiropractic.sg/what-do-chiropractors-treat/","text/html; charset=UTF-8","200","OK","Indexable","","WHAT DO CHIROPRACTORS TREAT? - Light Chiropractic","49","501","WHAT DO CHIROPRACTORS TREAT? - Light Chiropractic","49","501","","0","0","","","WHAT DO CHIROPRACTORS TREAT?","28","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/what-do-chiropractors-treat/","","","","","","","702","","4","","3","2","0","1.900","33","27","0","4","4","0","","0","","","c7aeec49c768c8b9446645b478c961b8","","","","","","1.1","","","","","https://www.lightchiropractic.sg/what-do-chiropractors-treat/","2022-11-17 09:50:50"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Light-Chiropractic-content-1-1024x683-1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Light-Chiropractic-content-1-1024x683-1.jpg","2022-11-17 09:50:53"
"https://www.lightchiropractic.sg/shouldt-crack-neck/","text/html; charset=UTF-8","200","OK","Indexable","","WHY YOU SHOULD’T CRACK YOUR OWN NECK - Light Chiropractic","57","592","WHY YOU SHOULD’T CRACK YOUR OWN NECK - Light Chiropractic","57","592","","0","0","","","WHY YOU SHOULD’T CRACK YOUR OWN NECK","36","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/shouldt-crack-neck/","","","","","","","560","","4","","4","2","0","1.900","33","27","0","4","4","0","","0","","","5e2d6077bf3f151d76c28957f88fdee9","","","","","","1.1","0","461","0.000","45.020","https://www.lightchiropractic.sg/shouldt-crack-neck/","2022-11-17 09:50:51"
"https://www.lightchiropractic.sg/what-is-arthritis/","text/html; charset=UTF-8","200","OK","Indexable","","What is Arthritis? - Light Chiropractic","39","327","What is Arthritis? - Light Chiropractic","39","327","","0","0","","","What is Arthritis?","18","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/what-is-arthritis/","","","","","","","694","","4","","3","2","0","1.900","33","27","0","5","5","0","","0","","","4098a6cd26558028c81d06627e7ff3e6","","","","","","1.1","0","115","0.000","35.430","https://www.lightchiropractic.sg/what-is-arthritis/","2022-11-17 09:50:51"
"https://www.lightchiropractic.sg/diet-soda-help-lose-weight/","text/html; charset=UTF-8","200","OK","Indexable","","DOES DIET SODA HELP YOU LOSE WEIGHT? - Light Chiropractic","57","566","DOES DIET SODA HELP YOU LOSE WEIGHT? - Light Chiropractic","57","566","","0","0","","","DOES DIET SODA HELP YOU LOSE WEIGHT?","36","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/diet-soda-help-lose-weight/","","","","","","","702","","4","","4","2","0","1.900","33","27","0","4","4","0","","0","","","821f72b79af90b18a5a063de6daab9c4","","","","","","1.1","0","3","0.000","14.670","https://www.lightchiropractic.sg/diet-soda-help-lose-weight/","2022-11-17 09:50:51"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Light-Chiropractic-content-9-1024x683-1-1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Light-Chiropractic-content-9-1024x683-1-1.jpg","2022-11-17 09:50:55"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Light-Chiropractic-content-7-1024x640-1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Light-Chiropractic-content-7-1024x640-1.jpg","2022-11-17 09:50:55"
"https://www.lightchiropractic.sg/what-is-sciatica/","text/html; charset=UTF-8","200","OK","Indexable","","What is Sciatica? - Light Chiropractic","38","326","What is Sciatica? - Light Chiropractic","38","326","","0","0","","","What is Sciatica?","17","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/what-is-sciatica/","","","","","","","586","","4","","3","2","0","1.900","33","27","0","5","5","0","","0","","","d1d0835b72c767cbc2233fe048bda16c","","","","","","1.1","","","","","https://www.lightchiropractic.sg/what-is-sciatica/","2022-11-17 09:50:53"
"https://www.lightchiropractic.sg/get-knee-pain/","text/html; charset=UTF-8","200","OK","Indexable","","Why do we get Knee pain? - Light Chiropractic","45","407","Why do we get Knee pain? - Light Chiropractic","45","407","","0","0","","","Why do we get Knee pain?","24","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/get-knee-pain/","","","","","","","583","","4","","4","2","0","1.900","33","27","0","5","5","0","","0","","","b4d2fa71ec2a400fc7deff3a3e6df17d","","","","","","1.1","0","5","0.000","17.800","https://www.lightchiropractic.sg/get-knee-pain/","2022-11-17 09:50:54"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/04/blur-check-diagnosis-721166-scaled.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/04/blur-check-diagnosis-721166-scaled.jpg","2022-11-17 09:50:56"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Light-Chiropractic-content-13-1024x683-1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Light-Chiropractic-content-13-1024x683-1.jpg","2022-11-17 09:50:56"
"https://www.lightchiropractic.sg/arm-pain-and-shoulder-pain/","text/html; charset=UTF-8","200","OK","Indexable","","Arm Pain and Shoulder Pain – Where is it coming from? - Light Chiropractic","74","670","Arm Pain and Shoulder Pain – Where is it coming from? - Light Chiropractic","74","670","","0","0","","","Arm Pain and Shoulder Pain – Where is it coming from?","53","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/arm-pain-and-shoulder-pain/","","","","","","","511","","4","","3","2","0","1.900","33","27","0","5","5","0","","0","","","ce73dfd47c0032f86c90951f72bc3978","","","","","","1.1","0","6","0.000","34.500","https://www.lightchiropractic.sg/arm-pain-and-shoulder-pain/","2022-11-17 09:50:55"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/04/glass-hourglass-hours-39396-scaled.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/04/glass-hourglass-hours-39396-scaled.jpg","2022-11-17 09:50:57"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/04/Xrays-scaled.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/04/Xrays-scaled.jpg","2022-11-17 09:50:58"
"https://www.lightchiropractic.sg/pregnancy-chiropractic-safe/","text/html; charset=UTF-8","200","OK","Indexable","","Pregnancy and Chiropractic. Is it Safe? - Light Chiropractic","60","516","Pregnancy and Chiropractic. Is it Safe? - Light Chiropractic","60","516","","0","0","","","Pregnancy and Chiropractic. Is it Safe?","39","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/pregnancy-chiropractic-safe/","","","","","","","620","","4","","4","2","0","1.900","33","27","0","6","6","0","","0","","","8c3894321febc5e69cc6302887a4d814","","","","","","1.1","0","7","0.000","38.710","https://www.lightchiropractic.sg/pregnancy-chiropractic-safe/","2022-11-17 09:50:56"
"https://www.lightchiropractic.sg/keep-children-safe-driving/","text/html; charset=UTF-8","200","OK","Indexable","","HOW TO KEEP YOUR CHILDREN SAFE WHILE DRIVING - Light Chiropractic","65","655","HOW TO KEEP YOUR CHILDREN SAFE WHILE DRIVING - Light Chiropractic","65","655","","0","0","","","HOW TO KEEP YOUR CHILDREN SAFE WHILE DRIVING","44","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/keep-children-safe-driving/","","","","","","","620","","4","","4","2","0","1.900","33","27","0","4","4","0","","0","","","a86597f8eb22deadebf78668dd133cfb","","","","","","1.1","0","4","0.000","31.500","https://www.lightchiropractic.sg/keep-children-safe-driving/","2022-11-17 09:50:56"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/04/1200px-1503_Connections_of_the_Parasympathetic_Nervous_System.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/04/1200px-1503_Connections_of_the_Parasympathetic_Nervous_System.jpg","2022-11-17 09:51:00"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/04/forward-head.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/04/forward-head.jpg","2022-11-17 09:51:00"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/04/image2.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/04/image2.jpg","2022-11-17 09:51:00"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/07/man-person-suit-united-states-of-america.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/07/man-person-suit-united-states-of-america.jpg","2022-11-17 09:51:01"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/07/Kaku-Einstein-small.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/07/Kaku-Einstein-small.jpg","2022-11-17 09:51:01"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/07/pexels-photo-326642.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/07/pexels-photo-326642.jpeg","2022-11-17 09:51:01"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/07/signs.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/07/signs.jpg","2022-11-17 09:51:03"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/07/packages.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/07/packages.jpg","2022-11-17 09:51:04"
